Hours_Studied,Sleep_Hours,Screen_Time,Attendance,Extracurricular,Stress_Level,Final_Score
11.991466938853016,6.691148155091986,5.614245193274621,94.7087083224692,Yes,5,55.7944939171088
24.261390922544688,4.997699111346893,2.0529076005910625,81.53833227936305,Yes,3,75.3659098094162
14.932513876310331,7.479067747126335,4.952715538712439,83.77372069860043,Yes,9,57.92626226516557
9.711445355220498,7.7766351276432895,5.010940318333254,79.0985767254785,Yes,8,51.09673705825741
19.112724560515943,6.420176245240751,6.12041981499776,97.97664635257937,No,3,72.06757685518237
8.895781750144888,8.88878411594804,9.519320077822155,73.55931297224741,Yes,9,44.90235618570212
16.044317975023777,5.52908120439719,4.784831934357534,98.0124826900441,Yes,6,67.61095961219945
5.201649380601122,5.242750143748216,2.9820727485850025,90.5159935550603,No,7,41.44014444210764
8.359069755507846,7.269342182271966,3.948851375616011,85.94716458060194,Yes,4,58.64263886012154
15.984306179345618,8.256517963134586,0.4618481902217635,70.97977182353488,No,4,63.571544912496776
18.692332899977053,9.020713229749443,2.6105737378218836,84.26788575466026,No,2,80.73299967202142
15.856841405949853,6.449338884557272,3.181435123773792,82.23244315008196,Yes,5,65.50838903350153
14.421758588058797,8.294417000117555,2.951823204130815,74.83656435925367,No,8,52.23030375323731
13.494481522053556,6.953789836599151,4.304709744067444,89.69228810501971,No,7,60.41796448660257
7.607390048162863,6.7928472400710165,2.355160135235599,99.13452722104857,No,7,55.6402894045466
11.400778958026457,8.060391924984007,6.242061334648943,86.86566433193576,No,6,53.60026094855909
12.696806145201062,7.782787454096104,4.000414129836394,91.44259829331838,Yes,3,71.48200529841064
20.285611131094576,5.108329411618901,3.981399357722771,72.0535135769805,No,5,58.43383005734749
16.71809144784231,8.771848419671075,3.3442105669741644,82.53000987450984,Yes,1,70.77693860381164
6.18479922318633,8.656109624976942,4.310381367717958,73.49075455493488,No,7,47.15098242763924
16.620419846973974,6.249324758188565,5.650196529335269,88.38387506609531,No,9,61.17455588356126
13.074588597918417,7.474964240124891,2.2657395685781996,98.15446474642464,No,1,72.5958756988519
11.615389998470206,7.592836223539287,2.6837670218494867,89.85333197414916,Yes,2,70.98633999611597
18.05838144420434,7.312808518988689,3.3925479424466705,72.30409144943265,Yes,3,68.32631077773766
20.154997612479754,6.339633815385496,1.3082581530535702,80.63998614955248,Yes,3,64.66234290849827
19.656400595580994,6.194051958474338,2.361484280557004,86.51990138322554,No,8,65.91759706798402
10.803912383886807,6.969335114810265,3.047558252910682,82.09623268399757,No,7,52.64899365968208
13.453938120743928,8.407274823111237,5.748778361425455,95.00932031425518,No,6,66.49709863617556
16.65631715701782,7.652320185513319,4.52512265800385,94.44013014129968,No,10,54.604376043327676
19.877725635611796,6.5552628014966725,4.387179822735089,88.35493060309665,Yes,10,75.16198679916629
12.60412881077355,7.926038452778013,5.701795924335944,81.20373835398115,No,4,60.77419518277075
14.071705116680914,3.5817488552439096,3.725256423201207,77.66009121289733,Yes,9,47.133588879159035
9.468325129969859,8.378518840446525,4.780929699857779,73.17622954639388,No,1,60.97415293051857
9.018966879596647,4.9123434654662805,3.7935564941350077,80.64693050459663,Yes,2,59.75236265494731
19.062629111970992,6.565070870316242,4.530724698799257,82.39517551623159,Yes,4,70.65159058039447
21.781200142854114,5.6563961264486275,2.8344826847768356,90.27468775312221,No,3,79.46619399037286
14.63994939209833,5.4463822291349135,0.0,89.7447947289272,No,1,70.9965576504132
20.01766448946012,8.392992144854222,3.7314416756273916,72.10324418923771,Yes,5,68.68700924511194
16.80818012523817,6.4387585584257305,6.84549627219988,81.85777946293473,No,7,54.880852184776046
11.774401226974378,7.415804658076859,5.852430804483185,75.45336601652086,No,2,52.29936571867911
16.80697802754207,6.9436953053449795,5.930794969182341,74.70438115950417,Yes,5,55.80720891590571
22.690182832329846,7.572448992667746,6.472261443612435,94.81906449211738,Yes,6,69.7834065042205
14.820869804450242,7.0921862692723066,4.177315181922875,71.25745650148772,Yes,7,54.89529440482682
22.82321827907003,5.460409330973716,4.394631414811191,82.57548627706365,Yes,1,66.58542782574247
1.9012744795512777,8.195520183336567,2.7646962091312997,75.04610967299554,No,7,42.97577782974445
19.10951252187612,6.407492100206425,3.3678542879459004,96.37990647035423,Yes,4,74.03785775738372
15.435235341190856,5.132101721608299,5.231542299542284,86.71121539825106,Yes,8,55.408021219340775
13.504963247670663,6.486261806840905,6.407768874337632,76.94141909130545,Yes,4,51.54948743354402
15.458803882677511,8.800911748761173,3.721107448638001,85.07281861499129,No,6,79.94539294968074
5.0621554269955364,8.020266090536191,3.0996214702971767,91.94459079109347,Yes,9,56.21276607854667
13.90164056081244,6.581617438710569,4.001055917713194,98.74354026758301,No,5,60.8241666681196
16.78556285755873,6.580890754817886,5.202413497858229,76.61338012736257,Yes,4,61.403775327248084
22.38947022370758,6.614037938539141,1.1122903677329163,96.58545316388035,Yes,8,76.6530213241127
12.408648908631763,9.49209758027301,0.0,98.02912342502471,No,9,68.4969477768104
10.957531985534061,7.458322542677864,2.898926301016833,97.49261633596198,Yes,4,60.37047313335955
12.491214782077318,7.516049976629284,1.5585751481716827,89.0624307058573,Yes,3,69.5429234378116
19.57701058851037,8.236340144838211,2.983719604705378,88.89461963304123,No,8,70.31311375074121
16.643755548298422,7.286546990831816,3.704439362365057,82.09631899551468,Yes,5,69.33517345028628
12.351198981164806,6.689149425015156,3.0935031819539733,92.57193646911364,Yes,2,69.61332070712135
17.56633716556678,6.764380181098026,6.904935068941491,85.93882055052796,Yes,10,62.77423935873999
15.485387746740201,6.914078488703123,4.65348952920464,90.32314213684883,Yes,9,57.25275333850427
19.843224952664446,6.95533331618819,4.600948719221657,82.85373711546386,No,3,72.29470492958824
11.489734530613237,7.873155452364376,5.244414288086804,91.94489392129417,Yes,2,66.35864342978748
13.361689267011158,7.062335062968759,1.7223337644384618,94.73414552813648,No,1,70.11181642211967
13.039459234339212,7.879168092658695,6.078223574840537,74.39308769808449,Yes,8,48.809920970557044
7.682425259339407,6.903140103869701,3.84847142692908,94.98789146722685,No,3,64.44202025828437
16.48060138532288,7.094362228379309,5.340961234482425,86.20889595370922,Yes,7,62.83890768162087
16.305276360899448,4.602159178561471,1.856285533919689,95.33997727270673,No,1,72.85874609880297
15.025567283212304,8.099593209642977,0.8924824679678713,82.93905119023044,Yes,1,70.33592667575455
13.827064333124266,7.415786171077591,5.6357793160500576,81.37121456149106,No,9,49.49774091181294
7.923146289747929,8.197612131831583,4.752819052195033,97.45182197551668,No,8,53.952450878146536
12.896773386173205,3.524493546167573,2.1958968912849794,77.53507802645204,Yes,3,52.380494268772104
13.286427417366152,9.506049645736873,2.2606738374506112,95.32636975858429,No,6,68.17742236037982
10.988613653891905,6.8324924462137915,6.250869568829539,84.52061717528213,Yes,3,54.95671487863935
14.193571441669954,8.32981938008502,1.6211762142653443,85.4228632765378,Yes,4,63.09826584966058
17.020254284072692,5.752112887449363,7.285345906511926,79.25404844468451,Yes,1,55.20407447295887
24.43092950605265,7.735328686075084,2.1987585307042625,87.19126601857047,Yes,5,85.24672957874598
15.872889064159194,5.735901324191612,5.276783851216766,79.75633588828634,Yes,1,63.55160756631878
16.28775195361382,6.251477247165034,3.3427630485020305,71.17808242724956,No,1,60.94990238493263
14.627770421169163,9.296837624640144,5.206374862164687,78.15995816033069,Yes,10,54.567113427931545
5.406143923504793,6.771181119083984,2.911771995771615,70.19137130219772,Yes,7,37.63644500408477
14.867430622753915,7.260919447815668,3.6744141878554117,99.35064361170569,Yes,6,67.18900773280393
15.301151049705132,8.044081276826505,4.081838350791442,98.97241629459242,Yes,2,77.10621272485496
27.31621056242643,7.594818265567126,1.9956250884370546,81.85465892416914,Yes,2,91.42277020994683
14.038195176094387,7.180502686172292,5.4816486908402515,91.85112563018939,Yes,7,58.54039975345981
16.507736711668063,7.437953202959471,2.9735728670568298,80.37418295231275,No,1,65.4318322513015
14.826441151473784,9.88409870228593,3.5428001693199627,90.13279471257928,No,2,76.76020066544261
9.156609811902339,6.930857443559698,2.0113012507829753,94.16290129137937,Yes,8,54.41612708462665
20.714114072575104,7.241318856057961,0.0,98.40268734076722,No,6,80.46253262986964
18.759665163433873,8.260785275209134,3.617944474799662,82.00636827549016,Yes,2,79.46819589291835
18.955159735215233,8.32663111954958,8.825230843225832,93.49893948868143,Yes,7,69.7195086465937
10.453062726026305,8.424436366672456,5.569208575796048,77.97785351896357,Yes,4,56.20991079861776
22.013971554680495,7.7664762664350215,3.9614792405312107,99.70996911380945,Yes,2,79.29124077838438
7.990744686038596,5.628394104723419,3.4742183415834647,70.77308796293053,Yes,6,44.00059623354609
17.934285469001352,8.960117838761315,4.044931785624093,88.10586419503363,No,9,73.72729996313275
25.952278129049894,5.624385528377575,5.09423823035042,89.78517944953981,No,9,70.75956078574694
10.047318374346558,7.36316255828684,1.6383743693823103,90.64136671222386,No,8,64.68232544799987
12.16851135198614,6.094868979976771,6.228643389337744,73.61162736367267,No,3,55.76260649745642
15.498256825438206,6.923033984088409,5.430762630882488,98.15589350419391,Yes,3,75.32611498230607
12.482621729419003,7.394514892364176,5.436371451415869,75.43549837150249,No,2,58.45083450264155
7.246682844669337,7.385628658540328,4.876951477619454,88.68260209719523,Yes,5,54.841276335027786
15.342814874030136,7.506304905082342,4.03923331538798,76.68028237369255,No,4,68.04999670347046
9.688481431369475,8.936453522870377,5.34572247193364,79.21649251063812,No,7,55.33144499886084
17.36796215317591,7.5442411618167755,5.1836282674827565,86.39375625184373,No,4,65.6896698026583
10.402878828830985,6.7070120376512214,3.2919185781179525,82.5158025569373,No,9,49.64612014686108
22.749672025087698,8.156904601946028,2.852796454206198,74.80676802929518,Yes,2,79.11450188800036
11.083733538318814,8.427364586709569,4.203712590523973,75.12809207262545,No,6,50.277434029731495
13.389692418971622,5.526870621835609,7.098040302990375,82.544343644884,No,7,48.699356525057716
19.067586086848348,7.71688008381983,1.5217858486921982,92.71848934826502,Yes,4,83.08448477901084
8.845678417830225,7.841407290773078,1.06494946849512,96.93893940543366,Yes,6,55.28517200844769
16.137299673020646,6.642923795968009,4.329521682473033,72.52382986778149,No,7,62.466436830032094
21.53571377141214,8.650848175973943,4.101775403712036,81.79311722678203,Yes,4,80.98477175701048
6.962583827193862,6.819933295560968,4.346683328740816,73.0073669116863,Yes,8,40.337572287934606
15.923169292661521,7.150691744165851,4.487906395817,70.49777441897794,Yes,9,56.40229678475982
16.299413971242117,6.792313810859357,3.5535954907303897,89.85156047931869,No,1,71.05272734726877
18.90911435888655,7.018694857097761,6.979726877204165,88.07348325899764,Yes,7,68.59017314262178
8.81524644560959,5.684469895725758,0.7981920430469689,74.89057341444659,No,9,51.12371828001673
8.397716934578618,5.271938940886847,2.343005950439508,77.01438499279192,No,10,37.46738493281051
17.60970782808449,8.913406075869966,3.793490479701905,70.71123260933555,No,5,68.64138390983973
16.48492336616593,5.983646382018007,0.7136223776916655,95.04841617083211,No,2,73.81292249151628
16.252464251729382,5.810329180652431,3.6482911911358578,99.24071788145655,Yes,10,63.4596999771764
16.732241047484877,4.415931863675542,7.322940331456037,74.06378610384073,No,6,45.866607570889144
11.599876392107547,6.233245902772597,4.041772976591924,76.94425641295895,Yes,7,57.69052072187185
16.161268485805017,5.412292247911002,4.461401811437367,96.05228571840803,No,2,71.6616921983025
16.465362366493405,8.970418192163642,1.4796704696548395,97.79391393868555,Yes,2,79.06306424524931
11.42824290986816,8.211780507211161,2.767277183921045,82.58882148420432,No,10,51.21798602298938
24.328872555723784,6.174219585786732,3.249607239352126,71.51867416807222,Yes,10,64.11922608234183
17.36916460455894,9.70292296641317,3.364569806487532,71.18175501078458,No,1,74.47491220181911
9.043482513986756,8.178118584389914,6.563287590007537,87.21849598207031,No,4,56.01381061555663
18.28276804316915,6.610202339789653,5.115382121450249,81.78685326679538,Yes,7,67.00385733784361
10.126591648863393,4.000713142151712,1.777084086125936,70.85957282732963,No,9,45.029552219140726
18.93542301871226,9.74913108710889,4.49300955686401,87.4975717693767,No,3,81.91375272130692
20.79297789503702,5.332513039883684,4.99644349699357,70.33907609767067,No,7,59.469136238284406
10.896588408241447,5.02552150365173,6.2802980770425325,93.6211587444782,Yes,7,44.379507832875014
19.81688064622161,8.227084518411568,7.1610813731367475,79.19298468110115,No,7,63.44580995350908
17.06390463468249,9.927702887607127,1.9698116163442627,71.20774009027696,No,2,78.1838517422706
19.11030079997245,8.661127382212621,2.3782849775793236,87.65056662949459,Yes,6,75.60497712682049
24.483964913269737,7.676690944062831,1.4848442821707675,81.93053243299164,Yes,2,86.47498275449716
13.773059419985648,7.713705209998343,3.5319602817860374,99.21401240071448,Yes,6,67.05652343159653
11.231319178212551,8.02409867053637,4.932716748892669,86.32595987511107,Yes,10,49.919286876197795
10.552427851872384,7.910714307744118,5.974669033178204,78.25717543111026,Yes,3,54.45291791366123
10.920948575172808,7.337429708763251,3.8480979527149546,91.28316593901924,No,2,64.70230635333321
14.61449145292948,7.125041324742251,3.360304953490312,78.14476007628134,No,6,57.32903621368115
16.70575987408322,6.924888246520573,4.303515984497481,97.12729874222696,No,2,71.82366096814414
16.383453996650097,6.095242493359988,2.329714196739954,81.2416591152213,Yes,5,60.05752661140977
19.13591624518012,6.663189907759871,8.179077443389547,86.49605688328616,No,2,70.16863539565638
15.065009459389534,4.9684518229655374,0.7846779457638826,71.51719311472687,Yes,3,58.27068104339092
22.267670385786584,6.8819924478463,4.369481157791449,82.78363713856692,Yes,3,79.97674199753996
13.67671583381022,5.813690671418899,8.04721243845928,94.97090618982985,No,6,61.08183564966924
28.600845832948096,5.675692819341075,4.013599689119996,94.16946416090026,Yes,6,82.41370306956797
18.12833673882503,7.215872981384174,3.619921929997011,76.72955676560579,Yes,10,56.46033244275539
10.714212217918586,8.670402743613518,3.2851091543791457,76.78237213031689,No,3,52.18901879553636
9.645537509694439,8.101979927202775,3.6392166364751843,94.5191593663971,Yes,3,58.18394658228748
17.412362076215928,5.115399275652187,6.745696949353061,97.91195260507976,Yes,1,61.45793762186204
13.882686073370746,5.812446236115595,0.0,72.8608276381901,No,7,63.013354265467164
18.57000247046046,8.128925425585859,7.066867402592651,83.50175918278676,Yes,8,63.44101818778884
17.366188122867726,5.821015127754029,1.1520856950997098,80.12362836892687,Yes,2,70.48156090497578
14.635855436715635,6.730440220003571,3.4666953415311705,96.12065366372317,No,4,59.146418122534385
10.766031409657975,7.660062518829462,3.1415111594026763,72.50574744040057,No,10,44.79736993174778
7.425763876570677,5.837986654163638,5.177106539541439,76.33377827674113,No,7,45.04978305743455
12.767425239664895,7.126450607375152,0.8037512962325049,92.57405012759483,No,8,65.93835393415475
19.28199397161736,5.399169406098155,4.9243453321638855,71.53881546943647,Yes,1,62.0611015474578
16.07046872065102,6.278358827258543,8.048619246573704,84.77606142142868,Yes,4,59.8984652822343
8.77130610644006,7.3837383209710445,1.273651990814379,83.2632110403916,No,6,63.55430261656603
15.86590462925591,5.088407519761997,4.379412335220791,80.03203536966245,Yes,3,58.079401534174444
16.926586898644185,7.528569685552479,2.676035644406782,81.83716945956772,Yes,5,68.20959808969667
10.580712818994336,6.976434641287983,4.851774412386072,85.89821760790699,No,10,51.16416893122037
15.76862552972764,7.662987945300578,4.038295554831504,74.8410207516515,No,9,67.25781166735221
15.29104359223,7.268696960877594,2.717026181911381,87.15987634850778,Yes,3,60.499293999398915
9.285148510846884,8.636968515968613,4.975744569742148,94.16296987899959,No,5,63.45460721233371
16.788936801741418,7.1502694031774885,7.608696219573487,92.80482789370477,No,8,60.30875654364127
17.80392263184117,6.484713350649696,3.6181924165454027,74.61699714081321,No,6,63.60426446062989
20.415256215876383,7.146757003638741,5.439515884296364,74.47748409224421,Yes,4,63.49200642738567
20.269010260174515,7.651957634843665,1.4134540842576726,78.0452310323474,No,8,70.43546064048958
8.111653160214544,7.058632084390845,2.0871272463639823,80.83224179023111,Yes,3,58.86190811570738
10.310874800424386,7.048710029444659,4.9448125557607545,82.25366744225448,Yes,3,68.02397622168426
17.5751763360433,6.157609974631893,6.96823205707193,90.39091650500036,Yes,4,66.69295271464522
17.568929754561044,6.204518898938862,4.71122669757132,71.70041296497506,No,9,51.08575462669973
17.575238431530238,5.316873673840368,3.3738839389536914,71.04018112678199,No,5,56.31524964608772
34.26365745327361,9.099492091824327,3.9985828108467083,81.75731688831726,No,8,91.03561251499265
17.854452553465833,5.507364117530458,1.499184532060565,90.91491076413942,No,6,61.48470394106975
20.677828200902994,6.168513762644912,5.209030652710734,75.80306028869448,No,3,64.6253440775727
19.770008817466014,6.137911281316963,5.764666124646818,89.24513443768755,Yes,8,66.9821623448832
18.25695625652899,8.07390925233333,3.0958193343338394,77.79484413820899,Yes,9,59.94748769310246
13.423653776798272,6.646060386049567,3.0599157044809973,96.58258326440549,Yes,8,66.98772198356438
18.794846102466337,8.497290487208481,4.531756459304097,96.8706983279985,No,4,79.3372392983013
11.13587392731214,6.1918112509073575,3.126560527918809,78.9186161284398,Yes,6,50.12401138985016
13.815906966299956,7.334792994668562,3.867734770748355,76.89981261889722,Yes,1,62.45304727820631
12.573182260854482,5.997583536088291,8.199443578333032,82.33911916198694,No,4,56.883501759361806
15.409370696931612,9.574178953328065,3.5059485985080068,77.21594755540445,No,8,67.61115080714083
26.573292833367542,5.574881897164585,3.2833196959575557,90.1715152987511,Yes,1,83.97590518811948
5.663674037041259,7.371784852272433,2.7049163887296817,94.78194053644856,Yes,3,56.82964154988393
18.43130095187257,7.760532257118518,5.4883839429998735,90.19276392733651,No,1,74.1992480088466
6.936420644051742,7.496558916941797,3.637551653563794,94.73051341748048,No,9,50.53485191330939
12.640340671052833,6.77765480934675,2.701253923357148,81.90976486622422,No,2,54.19767506852403
20.444752984836832,6.844215160319888,6.642608064546025,74.68950912126583,No,9,66.8582705718812
15.321400095477314,7.052573766374931,6.839206009027274,92.13852842192776,Yes,4,63.8314369111811
9.611276110353469,6.823597598045813,2.7991528685225897,80.81423515424662,Yes,2,59.19546198004965
11.423481453700159,8.156654940153892,0.26692009727876753,90.13812475687398,No,4,68.95009828825879
18.39798874467338,9.652627601909622,6.015027379673844,78.11931825945297,Yes,10,61.01327115315619
11.348166841414317,6.331009857990599,2.630740348479992,72.43688904420019,Yes,6,51.134722078262975
16.082292947909874,5.356236424505107,5.581251198325537,99.7774538646329,No,7,55.65555618271519
15.227859199519068,6.894061541978494,0.05979236457632897,74.68604523791798,Yes,3,75.97001819474075
11.741998261970915,10.095651205185183,5.785194676598619,99.65262981890443,Yes,3,66.09733732489359
25.719720446626628,6.035590518436323,1.5776561414384376,99.31839797699342,Yes,10,76.90156680928175
18.169595111590056,8.966940166532881,5.461528238133049,93.81454311724119,No,8,69.24423115586858
4.874287066711965,9.013240976891728,4.028546135672868,89.78268886245993,No,5,59.86709228318145
15.932271573847139,6.335694109950406,2.0921211612067103,87.33421150753254,Yes,4,67.59118149390028
11.69106767615806,7.68277969502233,3.185927374146439,95.98304636133504,No,7,58.41333505098543
19.26216667398112,8.954075947754246,5.372636913913402,78.68318564858464,No,7,72.7101122119504
11.037396307836497,6.545046710815016,4.211788906230469,84.03043637454631,No,9,54.137204936407045
14.426317792665506,6.755703567877166,5.168825960944968,88.58169908099507,Yes,9,59.36191612853756
17.524936394902287,6.301982903261628,7.952881169030971,82.33571427608473,Yes,5,60.91026277207829
19.328775970850607,5.78229192316856,0.8715167765778973,82.82459362270804,No,8,76.84890365074347
8.998517964721119,6.2208669459207915,7.234425149937248,79.90854002506254,Yes,10,48.90210217714725
13.327493820795258,5.531271679885292,4.208711875046426,86.92695450053608,Yes,1,58.53027254653774
12.62527344419522,7.040900161911071,2.2024319033537436,95.51723584045348,Yes,9,68.9389470234659
11.73335383713144,6.07603212272963,1.3393727485220204,76.04585134018939,Yes,8,54.732065234849564
23.827271201405484,7.280543094148897,3.621759218445933,98.03299116260324,Yes,6,83.71920543940388
17.024908554804778,5.132925224555647,5.843300223848919,90.67262961244688,No,3,56.104694076228334
8.695580228324774,7.397056278657349,3.7449017592449314,94.6981963804009,Yes,3,60.11639389087072
19.58930973527388,8.000234753930709,7.022309860494695,86.68572077890035,Yes,8,62.27408064720944
25.610780985063165,4.607517228914253,1.0976486198968822,93.3855010427219,Yes,5,83.95492729669706
20.162326302755734,7.448867883817087,3.9758221043078907,70.48601192018401,No,10,65.3806527768993
7.403150170229933,8.473202790967951,1.4952131111737619,94.55141274338605,No,7,52.567532259293316
12.578829635668743,5.5484307775705535,4.727263765249936,71.204165772561,No,5,49.04195260256191
21.334555745933113,9.007086864205244,5.773774780194601,96.69740129088588,Yes,8,81.02529514465225
11.461652671906096,7.5028228112392545,3.1584764126378935,99.7588824171593,No,10,60.36865853461038
17.219097140731144,6.153985773089909,0.0,78.82202386530334,No,10,65.65867426995229
18.873170267146683,6.933077106810753,4.397896293592989,76.3095566885738,No,4,66.97408827329528
10.365347642109585,7.669992295026066,4.873477103467019,92.96090091574122,No,2,63.96378783963601
14.702373219691,7.091206469694894,4.8085895099233955,77.5907902276076,Yes,3,59.519747917658506
1.0,7.646507190935643,6.471564383644308,95.9668714951661,No,8,36.42934678339624
9.878061793328552,5.89519168830476,1.8578926407019023,73.0852777647243,No,7,44.516223465891485
13.737159243034199,7.203232988843293,5.360432210900899,73.77865589138075,Yes,2,60.92204543468174
8.761084090175753,5.303542603714024,6.385015024955949,99.37454665301847,Yes,6,50.65061179039768
23.162056519658176,6.86652872638156,0.4428248319869663,90.21516694810015,No,9,77.77718714827188
7.849293110196837,5.915310830242253,4.639303651837954,95.40661673286859,Yes,4,52.07034778700199
12.79977756651508,6.117364068892281,2.991640337984657,79.72988132054554,No,9,51.67681316132154
15.653702886430457,8.483311810252525,3.8369546537967083,90.29451248561813,Yes,2,77.23885404678174
22.206366445330577,8.309572144713123,4.695352967076673,87.82725481925792,Yes,2,78.83037617939472
7.8206892441028035,7.7309657450886125,3.0255428717728954,88.09450360368841,No,9,47.39367650948549
20.815818760774796,5.689224682392905,2.6485838416767766,90.47597378613165,Yes,7,73.63891070124265
15.051165305097935,6.620309860366238,4.0683048349760496,87.26077519387296,No,7,60.109868778188726
10.092456744760245,8.45571723997502,1.8255081222743947,82.87187107907998,Yes,1,65.81404792742943
17.310517371316354,7.170060296367886,1.828349742229629,78.2776808314164,No,6,72.88978774271442
15.995298477867351,9.783195447978033,5.358746565913007,93.05743992739606,Yes,7,70.553550229433
11.998915614206027,7.471981407273246,1.7024119296826878,76.78817290009559,Yes,6,59.996712897481245
15.349010424950094,7.230458939788038,5.332625001818424,90.77062918463243,Yes,6,58.69328319282727
13.0734320156912,6.6290602429569985,4.925182585707902,76.9999846794798,Yes,2,56.71634081475553
15.56758672625624,7.160249085738739,0.5483865424188066,88.75990509863362,Yes,6,72.37148921039085
18.310653372605234,6.817036196343348,2.64487069532869,92.41234801387087,No,4,67.28470877695656
22.93008408072676,7.849730412026308,6.388218806094745,76.56141666719617,Yes,9,66.8650709813551
8.810922505865754,8.148042780153501,2.0376689377206367,71.79829902583924,No,1,58.652471203516356
25.665166873281333,6.05681264739046,3.071191475381225,73.92921228982522,No,8,70.76982945360616
5.239561002387491,5.4025204557306665,4.924121786503793,88.17990901813076,No,5,48.40005916503748
14.241074524822084,4.796553552276045,5.566781018565191,95.48339218677206,Yes,1,63.533935074178366
17.941586032422883,7.609589592295053,3.496922227911009,71.34990463706274,No,4,71.14321913575631
16.404959338675162,5.6759600725913515,2.8049796106167166,92.02453777124938,Yes,1,66.42532681968967
11.886502400897031,4.416531288457021,6.844739723397016,80.23955937850157,No,6,45.2434942576666
13.959388748213623,7.466294325437157,7.477799327595157,84.35585109758567,No,2,60.46832752911467
12.534995326705836,9.991599420919348,5.957716101563591,97.86578649536696,No,5,64.71421401313822
12.053176215278942,6.992714906152128,4.1706362851300485,79.95914514207536,No,7,58.11443522579919
19.248010485105123,8.00618892934197,2.3834685567181473,83.96010801818458,No,2,86.1950216466205
16.785077429825236,7.098195230257078,2.3391111868868695,70.41047244282043,Yes,6,61.5106021192431
11.53545202369673,6.881332416170629,5.045028210531515,72.44796160014515,No,6,51.938235753327525
19.497999377166252,8.102891779585322,4.836796441777367,77.75774773404352,No,5,68.69020684892533
16.536497604383047,6.651670546973619,6.803197185892859,70.83556722463223,Yes,5,51.70901520539353
19.0643105941948,7.3208707768862835,5.300900185072278,88.94125978144753,Yes,3,64.24075535727044
18.14814420961806,7.386037367435216,0.993839396480364,82.79195070404867,Yes,10,64.4902369875326
10.855024945389639,6.1982914556283415,6.103895235445837,86.44435608184065,No,10,41.6323321129159
12.199094799015153,8.190450819443827,2.003878745371174,75.23941557688988,No,2,70.68112567206796
18.736468025616308,6.79004829196551,3.232057456095297,78.87796088309848,No,7,64.32248216174173
18.051851327167324,6.093105808608587,4.500400412503389,89.91473424558176,No,1,69.14215727556139
14.895492030179259,7.6438118122844845,7.991334979567929,98.959081708912,No,6,66.60601308934423
15.58663691654391,5.921838421850755,10.219837112010723,71.51250320806628,No,6,40.97279263322963
